Tweet;"Tweet ID";Time;Favorited;Retweeted;"Is Favourited";"Is Retweeted";"Is Retweet";"Retweet from";Latitude;Longitude;Country;User
"@tobias_herrmann @typdertweetet Ich bin jetzt verewigt, der Klimawandel kann meiner Geschichte nichts mehr anhaben.";1127577450278477825.0000000000;"2019-05-12 16:13:08";2;0;0;0;0;NULL;NULL;NULL;NULL;drmiez_
"RT @ichbinschoener: Brasilien kürzt Budget für Klimaschutz um 95 Prozent https://t.co/zgwND6bln2 via @zeitonline

Faschisten zerstören unse…";1127577695603314689.0000000000;"2019-05-12 16:14:06";0;55;0;0;1;ichbinschoener;NULL;NULL;NULL;TweetinChar
"RT @DietherAst: 1535 drehte sich die Sonne im christlichen Abendland um die Erde. 1543 veröffentlichte Kopernikus eine etwas andere Theorie…";1127577835680432130.0000000000;"2019-05-12 16:14:40";0;5;0;0;1;DietherAst;NULL;NULL;NULL;_Einatmen
"Die einen reden über #Klimawandel, die anderen entschweben im #Flugtaxi? https://t.co/pa6f7HWyec";1127578453266632705.0000000000;"2019-05-12 16:17:07";1;0;0;0;0;NULL;NULL;NULL;NULL;nico_beckert
"RT @rahmstorf: “Wir gehen davon aus, dass wir bis 2025 in der Lage sein werden, das britische Stromnetz vollständig CO2-frei zu betreiben.”…";1127578566240153602.0000000000;"2019-05-12 16:17:34";0;156;0;0;1;rahmstorf;NULL;NULL;NULL;sedcHH
"@sternde Der Wahl O-Mat hat meine Vermutung bestätig meine Wahl  extrem zu Verändern da zum Klimawandel keine verbindlichen Aussagen kommen !";1127578647353790464.0000000000;"2019-05-12 16:17:53";1;0;0;0;0;NULL;NULL;NULL;NULL;dillerjohann
"RT @rahmstorf: “Wir gehen davon aus, dass wir bis 2025 in der Lage sein werden, das britische Stromnetz vollständig CO2-frei zu betreiben.”…";1127578794536128512.0000000000;"2019-05-12 16:18:28";0;156;0;0;1;rahmstorf;NULL;NULL;NULL;VSornig
"RT @ichbinschoener: Brasilien kürzt Budget für Klimaschutz um 95 Prozent https://t.co/zgwND6bln2 via @zeitonline

Faschisten zerstören unse…";1127578941064130560.0000000000;"2019-05-12 16:19:03";0;55;0;0;1;ichbinschoener;NULL;NULL;NULL;MatthiasFranck
"RT @Cartential2: With Cartential.. https://t.co/WWaDQJWgIb     on a clean and healthy way! NOW! #Dieselgate #Dieselskandal #CO2 #NOx #clima…";1127578946642546691.0000000000;"2019-05-12 16:19:04";0;1;0;0;1;Cartential2;NULL;NULL;NULL;KarlGeissler
"RT @Cartential2: With Cartential.. https://t.co/WWaDQKdRzJ    on a clean and healthy way! NOW! #Dieselgate #Dieselskandal #CO2 #NOx #climat…";1127578972055797760.0000000000;"2019-05-12 16:19:10";0;1;0;0;1;Cartential2;NULL;NULL;NULL;KarlGeissler
"RT @Futureworldxxl: So schrieb die  @welt 2011 über die #Klimahysterie! Hochinteressant !!
#CO2 #Klimawandel 
https://t.co/u7CXhgj9ft
@Wirt…";1127579370393092096.0000000000;"2019-05-12 16:20:45";0;21;0;0;1;Futureworldxxl;NULL;NULL;NULL;DrThomasBruns
"RT @K_Wehnemann: frage mich ja eher:

"Wie viel Dummheit & Denkfaulheit verträgt die Politik?"

Guido Reil, der nicht mal Schulwissen hat u…";1127579408007606272.0000000000;"2019-05-12 16:20:54";0;1;0;0;1;K_Wehnemann;NULL;NULL;NULL;CWengerodt
"@verwxhrlost @Derweiblichetot Klimawandel";1127579530363854849.0000000000;"2019-05-12 16:21:24";2;0;0;0;0;NULL;NULL;NULL;NULL;_ILillyI_
"@GoldeneTage von dir hätte ich auch gern was zum klimawandel, veganismus usw :-)";1127580037857857536.0000000000;"2019-05-12 16:23:25";1;0;0;0;0;NULL;NULL;NULL;NULL;BLONDED1998
"RT @chrisjuko: Gestern folgten sie #Pokémon und heute folgen sie #GretaThunberg !!
Die Jagd nach Gespenstern nimmt kein Ende!
Je imaginärer…";1127580071198363649.0000000000;"2019-05-12 16:23:33";0;3;0;0;1;chrisjuko;NULL;NULL;NULL;LanaS08819497
"@EvaLisaFischer2 @rahmstorf Nunja die Rodung von Regenwald etwa 30 Millionen Hektar pro Jahr vernichtet unwiederbringlich ganze Ökosysteme mit regionalen Klimawandel da muss man kein Wissenschaftler sein,geschweige das noch untersuchen zu Müssen, leider tragen die EE einen Teil dazu bei, Palmöl,Soja..";1127580239100555264.0000000000;"2019-05-12 16:24:13";0;0;0;0;0;NULL;NULL;NULL;Germany;MatthiasGrimm7
"RT @DuncanBlues42: @Deprifrei @ThomasKnorra "Alle wollen zurück zur Natur!
...nur nicht zu Fuß."

(PS: Dieser Spruch stammt bereits aus den…";1127580504574787584.0000000000;"2019-05-12 16:25:16";0;10;0;0;1;DuncanBlues42;NULL;NULL;NULL;KarinK4711
"Schulgebäude unter Wasser, verlegte Friedhöfe, umgesiedelte Bewohner*innen: Für die Menschen Alaskas bedeutet der Anstieg der Durchschnittstemperaturen drastische Veränderungen in ihrem Leben.
#ClimateChange #Klimawandel #Alaska #Inuit
https://t.co/QXdo5NzkyQ";1127581525741113345.0000000000;"2019-05-12 16:29:19";35;43;0;0;0;NULL;NULL;NULL;NULL;DLFNachrichten
"RT @DLFNachrichten: Schulgebäude unter Wasser, verlegte Friedhöfe, umgesiedelte Bewohner*innen: Für die Menschen Alaskas bedeutet der Ansti…";1127581602173849600.0000000000;"2019-05-12 16:29:38";0;43;0;0;1;DLFNachrichten;NULL;NULL;NULL;dansiela_b
"ZeichenSetzen *verlängert* bis morgen, 18:00!
Unser Schreibwettbewerb für Schüler sucht Deine Satire über Umweltsünden!
#Satire #Umweltschutz #Klimawandel #FridaysForFuture #ParentsForFuture #TeachersForFuture
Info: https://t.co/1RuGHq92Wj Bild: Free To use Sounds / unsplash https://t.co/aTBqo0K8JP";1127581765886009346.0000000000;"2019-05-12 16:30:17";2;0;0;0;0;NULL;NULL;NULL;NULL;SetzeZeichen
"RT @MalteKaufmann: #Grönland-Gletscher wächst wieder. Wie passt das zu Weltuntergangs-Szenarien der #Klimajünger? Übrigens gab es #Klimawan…";1127582063450783744.0000000000;"2019-05-12 16:31:28";0;433;0;0;1;MalteKaufmann;NULL;NULL;NULL;heidi1274
"RT @ichbinschoener: Brasilien kürzt Budget für Klimaschutz um 95 Prozent https://t.co/zgwND6bln2 via @zeitonline

Faschisten zerstören unse…";1127582144849698816.0000000000;"2019-05-12 16:31:47";0;55;0;0;1;ichbinschoener;NULL;NULL;NULL;CCCaTTTaCCC
"@neythomas Könnten die dann bitte keine Angst vor Klimawandel, Baumsterben oder Atomkraft oder dem Atomloch machen.";1127582151128559616.0000000000;"2019-05-12 16:31:48";0;0;0;0;0;NULL;NULL;NULL;NULL;Nambla9
"RT @DLFNachrichten: Schulgebäude unter Wasser, verlegte Friedhöfe, umgesiedelte Bewohner*innen: Für die Menschen Alaskas bedeutet der Ansti…";1127582392284270592.0000000000;"2019-05-12 16:32:46";0;43;0;0;1;DLFNachrichten;NULL;NULL;NULL;FeuerruepelLP
"Gleich beendet die 2. Gruppe unsere Moorerkundung. Viel gelernt, viel ausgetauscht bei Superwetter. Vielen Dank an die Moorbahner von Westerbeck und den @NABU_de Kreisverband #Gifhorn für diesen Einblick ins ##GroßeMoor #DlfWandern @DLF #Denkfabrik #Klimawandel https://t.co/F2cWd7NkOj";1127582597431922688.0000000000;"2019-05-12 16:33:35";4;0;0;0;0;NULL;NULL;NULL;NULL;DLF_Umwelt
"RT @DietherAst: Solange Kandidaten in Quizsendungen ungeniert sagen, dass sie ihren Gewinn für eine einwöchige Kreuzfahrt ausgeben, ist die…";1127582773861076992.0000000000;"2019-05-12 16:34:17";0;4;0;0;1;DietherAst;NULL;NULL;NULL;alexabringmann
"RT @NZZ: «Erst wird ein Problem verleugnet, dann werden jene kritisiert, die es benennen, und dann sagt man, nun sei es ohnehin zu spät, et…";1127582972654292993.0000000000;"2019-05-12 16:35:04";0;98;0;0;1;NZZ;NULL;NULL;NULL;staudenmann
"RT @rahmstorf: “Wir gehen davon aus, dass wir bis 2025 in der Lage sein werden, das britische Stromnetz vollständig CO2-frei zu betreiben.”…";1127582991306371075.0000000000;"2019-05-12 16:35:09";0;156;0;0;1;rahmstorf;NULL;NULL;NULL;unverblueht
""Pauken gegen den Klimawandel" - Schulzeit kann man besser nutzen!

Zum Beispiel, indem du am nächsten Freitag dem 17. Mai ab 10 Uhr zu uns auf den Platz vor der OsHalle kommst und ab 13:30 bei einer Percussiondemo mitmachst. Vorher gibt es Snacks und Musik!
Gerne verbreiten...";1127583107681595393.0000000000;"2019-05-12 16:35:37";8;1;0;0;0;NULL;NULL;NULL;NULL;FOsnabruck
"Wir sollten ab nun an den #Klimawandel als Mutter aller Probleme auf die twitter agenda setzen und somit das Thema #Migration beerdigen.

#Klimawandel #FridaysForFuture #NoAfd #AfD";1127583258693312512.0000000000;"2019-05-12 16:36:13";10;3;0;0;0;NULL;NULL;NULL;NULL;MvOettingen
"RT @FOsnabruck: "Pauken gegen den Klimawandel" - Schulzeit kann man besser nutzen!

Zum Beispiel, indem du am nächsten Freitag dem 17. Mai…";1127583373151625226.0000000000;"2019-05-12 16:36:40";0;1;0;0;1;FOsnabruck;NULL;NULL;NULL;oXSiggiXo
"RT @DietherAst: 1535 drehte sich die Sonne im christlichen Abendland um die Erde. 1543 veröffentlichte Kopernikus eine etwas andere Theorie…";1127583836764766208.0000000000;"2019-05-12 16:38:30";0;5;0;0;1;DietherAst;NULL;NULL;NULL;Klang_Ruinen
"RT @DLFNachrichten: Schulgebäude unter Wasser, verlegte Friedhöfe, umgesiedelte Bewohner*innen: Für die Menschen Alaskas bedeutet der Ansti…";1127584106102034437.0000000000;"2019-05-12 16:39:35";0;43;0;0;1;DLFNachrichten;NULL;NULL;NULL;LisaL80
"Was eine Vier-Grad-Welt bedeutet: "Klimawandel bedroht unsere Zivilisation" - https://t.co/0mCbYX8FU3 https://t.co/HqcF66dPeB";1127584150624583682.0000000000;"2019-05-12 16:39:45";1;1;0;0;0;NULL;NULL;NULL;NULL;PBUKeinUltranet
"#Climate #ClimateChange #Klima #Klimawandel #GlobaleErwärmung #GlobalWarming #CO2 #GHG #Methane #GreenhouseGas #FridaysForFuture

My most recent blog published on May 12, 2019, under the headline "Secrets and lies of the climate change": https://t.co/6LVADLYItP. https://t.co/KthYUJ0t4d";1127584241548759040.0000000000;"2019-05-12 16:40:07";1;1;0;0;0;NULL;NULL;NULL;NULL;Kurtilette
"Bis 2030 bis zu ca. 1000 Millionen (1 Milliarde) Menschen mehr auf dieser Erde. > https://t.co/5boNiFtRDH

Wieviel sind also ca. 1 Milliarde Tonnen mehr CO2 demächst?

https://t.co/MnJD5GsvyY

#Konsum #Zuvielisation #Klimawandel";1127584339766710273.0000000000;"2019-05-12 16:40:30";0;0;0;0;0;NULL;NULL;NULL;NULL;AxelHohl
"RT @NZZ: «Erst wird ein Problem verleugnet, dann werden jene kritisiert, die es benennen, und dann sagt man, nun sei es ohnehin zu spät, et…";1127584489327276032.0000000000;"2019-05-12 16:41:06";0;98;0;0;1;NZZ;NULL;NULL;NULL;diuuk
"RT @PBUKeinUltranet: Was eine Vier-Grad-Welt bedeutet: "Klimawandel bedroht unsere Zivilisation" - https://t.co/0mCbYX8FU3 https://t.co/Hqc…";1127584581178228736.0000000000;"2019-05-12 16:41:28";0;1;0;0;1;PBUKeinUltranet;NULL;NULL;NULL;GeraldSchmid
"Maßnahmen, die den  Klimawandel fühlbar stoppen könnten, passen nicht in eine Legislaturperiode und schon gar nicht in Quartalszahlen. Die unbequemen Folgen machen sich allerdings sofort bemerkbar. Das macht kein Politiker, der wiedergewählt werden will. Wir sind verloren.";1127584614808264707.0000000000;"2019-05-12 16:41:36";0;0;0;0;0;NULL;NULL;NULL;NULL;zerebrumm
"RT @ichbinschoener: Brasilien kürzt Budget für Klimaschutz um 95 Prozent https://t.co/zgwND6bln2 via @zeitonline

Faschisten zerstören unse…";1127584923307712514.0000000000;"2019-05-12 16:42:49";0;55;0;0;1;ichbinschoener;NULL;NULL;NULL;LeikStefan
"RT @DLFNachrichten: Schulgebäude unter Wasser, verlegte Friedhöfe, umgesiedelte Bewohner*innen: Für die Menschen Alaskas bedeutet der Ansti…";1127585374375751681.0000000000;"2019-05-12 16:44:37";0;43;0;0;1;DLFNachrichten;NULL;NULL;NULL;bomret
"@real_mos @TramViaMuelheim In den 1970er Jahren träumte man von den autogerechten Innenstädten. Das Traurige ist, dass mit den Kenntnissen von heute (Klimawandel) Verdieselungspolitik als alternativlos dargestellt wird. In MH sind nur VERDI, TRAMVIA, die MBI und die LINKEN pro Tram und gegen Stilllegungen.";1127585409029038080.0000000000;"2019-05-12 16:44:45";4;0;0;0;0;NULL;NULL;NULL;NULL;JohannesGith
"RT @DietherAst: 1535 drehte sich die Sonne im christlichen Abendland um die Erde. 1543 veröffentlichte Kopernikus eine etwas andere Theorie…";1127585521465688064.0000000000;"2019-05-12 16:45:12";0;5;0;0;1;DietherAst;NULL;NULL;NULL;Alfred996
"RT @SuebenGermane: @HeikoMaas Eine Mehrheit von 72 Prozent der Europäer findet, dass Europas Grenzen nicht ausreichend vor illegaler Einwan…";1127585605951553537.0000000000;"2019-05-12 16:45:32";0;3;0;0;1;SuebenGermane;NULL;NULL;NULL;kaltenstein
"RT @kaffeecup: 2009: Die Politik fordert: "Wir müssen JETZT etwas gegen den Klimawandel unternehmen!"

2013: Die Politik fordert: "Wir müss…";1127585610221465602.0000000000;"2019-05-12 16:45:33";0;354;0;0;1;kaffeecup;NULL;NULL;NULL;kleinerbiber
"@ORA_03113 @polenz_r @FWWinterberg Man kann nur dringend hoffen, dass die Gefahr des #Klimawandel's ernst genommen wird. Wenn Politiker aus Angst vor Umfragen schweigen, reden Kinder😇, super! Und wer dümmlich nach Beweisen fragt, kann ja vielleicht lesen:
https://t.co/yS5ytkOAcn";1127586440009924608.0000000000;"2019-05-12 16:48:51";9;0;0;0;0;NULL;NULL;NULL;NULL;KNordlichtW
"RT @KoeppelRoger: Die Linken wollen den Klimawandel zum Asylgrund machen. Haben die den Verstand verloren? In Afrika ist es sehr heiss, und…";1127586546738245638.0000000000;"2019-05-12 16:49:16";0;233;0;0;1;KoeppelRoger;NULL;NULL;NULL;marek_wolfgang
"RT @DLFNachrichten: Schulgebäude unter Wasser, verlegte Friedhöfe, umgesiedelte Bewohner*innen: Für die Menschen Alaskas bedeutet der Ansti…";1127586726518697996.0000000000;"2019-05-12 16:49:59";0;43;0;0;1;DLFNachrichten;NULL;NULL;NULL;schidly
"@rene_anthon Ist der Mai kühl und nass, füllts des Bauern Scheun und Fass. Also, wie war es mit ihrem angeblichen Klimawandel? 
Gehen Sie in die Wetterhistorie und staunen. Dieses gab es alles schon.";1127586769799655426.0000000000;"2019-05-12 16:50:10";0;0;0;0;0;NULL;NULL;NULL;NULL;Andrea20339897
"An diesem Muttertag stehen wir an der Seite von Müttern wie Fatoumata, die sich dafür einsetzen, dass ihre Töchter zur Schule gehen können und die an der Seite ihrer Kinder gegen den Klimawandel kämpfen. #Muttertag @mothersriseup https://t.co/YiYiTxyvBa";1127586986800427008.0000000000;"2019-05-12 16:51:01";11;4;0;0;0;NULL;NULL;NULL;NULL;Oxfam_DE
"RT @NZZ: «Erst wird ein Problem verleugnet, dann werden jene kritisiert, die es benennen, und dann sagt man, nun sei es ohnehin zu spät, et…";1127587262798213123.0000000000;"2019-05-12 16:52:07";0;98;0;0;1;NZZ;NULL;NULL;NULL;pirateexception
"Wer den Klimawandel leugnet, befürwortet weltweiten Massenmord.

#Klimawandel #Klimapolitik #NoAfD #AfD #Artensterben 

https://t.co/GU4G9HNcUZ";1127587401038217216.0000000000;"2019-05-12 16:52:40";8;7;0;0;0;NULL;NULL;NULL;NULL;MvOettingen
"RT @schulle99a: Ich garantiere, bevor der Klimawandel durch CO2 der Erde 🌏 gefährlich wird,haben 👽 Aliens, ein Meteorit oder andere Dinge d…";1127587720774201347.0000000000;"2019-05-12 16:53:56";0;12;0;0;1;schulle99a;NULL;NULL;NULL;M1r1qu1d1
"@srfmeteo #Klima #Klimawandel #Schnee im #Mai oder persona non #Greta";1127587741632479233.0000000000;"2019-05-12 16:54:01";0;0;0;0;0;NULL;NULL;NULL;NULL;CH2026Restart
"@joloebner @kuhn_reinhard Die wenigsten negieren den Klimawandel! Negiert wird, dass einIge Menschen die Überheblichkeit besitzen auf diesen Einfluss nehmen zu können.";1127587769910480896.0000000000;"2019-05-12 16:54:08";0;0;0;0;0;NULL;NULL;NULL;NULL;Segeltexter
"RT @Oxfam_DE: An diesem Muttertag stehen wir an der Seite von Müttern wie Fatoumata, die sich dafür einsetzen, dass ihre Töchter zur Schule…";1127587935979573248.0000000000;"2019-05-12 16:54:48";0;4;0;0;1;Oxfam_DE;NULL;NULL;NULL;HelgeLehmann
"RT @Antony_Sophie: @F4F_Oldenburg Gesehen in Bahnhof in #Oldenburg.  
#FridaysForFuture #Klimakrise. Gemeinsam gegen den Klimawandel - alle…";1127588191563681794.0000000000;"2019-05-12 16:55:49";0;12;0;0;1;Antony_Sophie;NULL;NULL;NULL;F4F_Oldenburg
"RT @Oxfam_DE: An diesem Muttertag stehen wir an der Seite von Müttern wie Fatoumata, die sich dafür einsetzen, dass ihre Töchter zur Schule…";1127588271045971968.0000000000;"2019-05-12 16:56:08";0;4;0;0;1;Oxfam_DE;NULL;NULL;NULL;unzu_frieden
"RT @Antony_Sophie: @F4F_Oldenburg Gesehen in Bahnhof in #Oldenburg.  
#FridaysForFuture #Klimakrise. Gemeinsam gegen den Klimawandel - alle…";1127588279392657409.0000000000;"2019-05-12 16:56:10";0;12;0;0;1;Antony_Sophie;NULL;NULL;NULL;MelanieBergma18
"RT @Oxfam_DE: An diesem Muttertag stehen wir an der Seite von Müttern wie Fatoumata, die sich dafür einsetzen, dass ihre Töchter zur Schule…";1127588541490315264.0000000000;"2019-05-12 16:57:12";0;4;0;0;1;Oxfam_DE;NULL;NULL;NULL;Pazifal
"RT @ichbinschoener: Brasilien kürzt Budget für Klimaschutz um 95 Prozent https://t.co/zgwND6bln2 via @zeitonline

Faschisten zerstören unse…";1127588615826104320.0000000000;"2019-05-12 16:57:30";0;55;0;0;1;ichbinschoener;NULL;NULL;NULL;ELTERNBEIRAT3
"@btux69 Mindestens so böse wie Klimawandel";1127588957250826241.0000000000;"2019-05-12 16:58:51";0;0;0;0;0;NULL;NULL;NULL;NULL;DubeAteo
"Das Thema Umwelt und Klimawandel wird immer größer und es macht mir immer mehr Angst, ich fühle mich schlecht, da zu sitzen und nichts zu tun, wenn ich genauso gut etwas tun kann.
Mein Plan wäre der 1. Juni (Samstag) um 14 Uhr am Rathaus
Würde mich sehr freuen, wenn ihr kämet 💗";1127588983477800960.0000000000;"2019-05-12 16:58:57";63;10;0;0;0;NULL;NULL;NULL;NULL;Frozenolaa
"@ErikWuensche @Deprifrei Die Erde wird weiter bestehen mit oder ohne Klimawandel.
Auch das Leben wird weiterhin auf der Erde existieren.
Die Frage, die sich uns stellt ist nur: "Ist der Mensch noch dabei und kann er weiterhin ein zivilisiertes Leben führen?"";1127589006286434305.0000000000;"2019-05-12 16:59:03";8;3;0;0;0;NULL;NULL;NULL;NULL;Detlef_Koch_
"RT @Piratenpartei: #PIRATEN-Rundschau 12.05.2019
Ein Artikel unserer AG #Energiepolitik und Tensor zum Thema: "#CO2Steuer – Lösungsansatz o…";1127589479080919047.0000000000;"2019-05-12 17:00:56";0;11;0;0;1;Piratenpartei;NULL;NULL;NULL;SUnterhaltung
"RT @ichbinschoener: Brasilien kürzt Budget für Klimaschutz um 95 Prozent https://t.co/zgwND6bln2 via @zeitonline

Faschisten zerstören unse…";1127589683343568896.0000000000;"2019-05-12 17:01:44";0;55;0;0;1;ichbinschoener;NULL;NULL;NULL;Tina_B111
"RT @RogerHackstock: Bei 10°C im Mai fragt sich vielleicht mancher: Wo ist jetzt der Klimawandel? Tja, genau da ist er. Der Jetstream, der d…";1127589781234438144.0000000000;"2019-05-12 17:02:08";0;11;0;0;1;RogerHackstock;NULL;NULL;NULL;BauBriefingOne
"@claudio_schmid @ReneTruninger Daß es zu kalt ist im Mai ist Klimawandel, daß der Sommer zu heiß war, ist Klimawandel, daß es zu trocken war, ist Klimawandel, daß es zu naß ist , ist Klimawandel, daß es stürmt ist Klimawandel, wenn es lange windstill ist, ists Klimawandel usw.Ideologen sind unheilbar hirnkrank";1127589971995582466.0000000000;"2019-05-12 17:02:53";2;0;0;0;0;NULL;NULL;NULL;NULL;wolfgrosny
"Ganz einfach: dass wir genügend echt relevante Themen haben auf die wir unsere Energie konzentrieren können. Eine weitere sinnlose Diskussion wenn wir mit Umweltschutz genug zu tun haben https://t.co/hcgKaTs2rD via @zeitonline #Nationalhymne #klimawandel";1127590040622727169.0000000000;"2019-05-12 17:03:09";0;0;0;0;0;NULL;NULL;NULL;NULL;TheEuropean4
"Meiner Meinung sogar wichtiger als der Klimawandel. Wobei der Klimawandel auch Einfluss hat. Wir müssen so schnell wie möglich von Pestiziden wegkommen! https://t.co/SWL8MSP1ya";1127590491430825984.0000000000;"2019-05-12 17:04:57";1;0;0;0;0;NULL;NULL;NULL;NULL;Touni
"RT @Detlef_Koch_: @ErikWuensche @Deprifrei Die Erde wird weiter bestehen mit oder ohne Klimawandel.
Auch das Leben wird weiterhin auf der E…";1127590746704568320.0000000000;"2019-05-12 17:05:58";0;3;0;0;1;Detlef_Koch_;NULL;NULL;NULL;Deprifrei
"@britainopello5 @smithersdeluxe @C_Emcke Wie meinen Sie dann, dass man dessen überdrüssig werden könne? Ich bin des Themas "Klimawandel" auch überdrüssig, trotzdem müssen wir uns darum kümmern. Es zu ignorieren ist keine Option, denn hiervon sind alle betroffen. Rassismus kann ich nur als Nichtbetroffene ignorieren.";1127590760918990849.0000000000;"2019-05-12 17:06:01";1;0;0;0;0;NULL;NULL;NULL;NULL;UlrikeHeiss
"RT @ichbinschoener: Brasilien kürzt Budget für Klimaschutz um 95 Prozent https://t.co/zgwND6bln2 via @zeitonline

Faschisten zerstören unse…";1127591001747595264.0000000000;"2019-05-12 17:06:59";0;55;0;0;1;ichbinschoener;NULL;NULL;NULL;1Summertime2
